Website,Company Name,Ticker,Exchange,domain,files_in_bucket
https://sasquatchresources.com,Sasquatch Resources Corp.,SASQ,CSE,sasquatchresources.com,59
https://sassygold.com,Sassy Gold Corp.,SASY,CSE,sassygold.com,19
https://www.scotch-creek.com,Scotch Creek Ventures Inc.,SCV,CSE,scotch-creek.com,102
https://seahawkgoldcorp.com,Seahawk Gold Corp.,SEAG,CSE,seahawkgoldcorp.com,76
https://www.serrametals.com,Serra Energy Metals Corp.,SEEM,CSE,serrametals.com,0
,Showcase Minerals Inc.,SHOW,CSE,,0
https://sierragrande.ca,Sierra Grande Minerals Inc.,SGRO,CSE,sierragrande.ca,39
https://siliconmetalscorp.com,Silicon Metals Corp.,SI,CSE,siliconmetalscorp.com,61
https://silverdollarresources.com,Silver Dollar Resources Inc.,SLV,CSE,silverdollarresources.com,254
https://silverhammermining.com,Silver Hammer Mining Corp,HAMR,CSE,silverhammermining.com,26
https://www.silversandscorp.com,Silver Sands Resources Corp.,SAND,CSE,silversandscorp.com,1
https://silverstockmetals.com,Silverstock Metals Inc.,STK,CSE,silverstockmetals.com,1
https://www.sixtynorthgold.com,Sixty North Gold Mining Inc.,SXTY,CSE,sixtynorthgold.com,0
https://www.zinccorp.ca,Slave Lake Zinc Corp,SLZ,CSE,zinccorp.ca,0
https://sorrentoresources.ca,Sorrento Resources Ltd.,SRS,CSE,sorrentoresources.ca,37
https://www.spearmintresources.ca,Spearmint Resources Inc.,SPMT,CSE,spearmintresources.ca,276
https://www.spodlithiumcorp.com,Spod Lithium Corp.,SPOD,CSE,spodlithiumcorp.com,1
https://starcopper.com,Star Copper Corp. (formerly was ALCU/Alpha Copper Corp until 2025-02-20),STCU,CSE,starcopper.com,21
,Starlo Ventures Ltd.,SLO,CSE,,0
https://starmetventures.com/,Starmet Ventures Inc.,STAR,CSE,starmetventures.com,13
https://www.steadright.ca,Steadright Critical Minerals Inc.,SCM,CSE,steadright.ca,0
,Stearman Resources Inc.,STMN,CSE,,0
https://stgeorgesecomining.com,St-Georges Eco-Mining Corp.,SX,CSE,stgeorgesecomining.com,222
https://www.strategxcorp.com,StrategX Elements Corp.,STGX,CSE,strategxcorp.com,299
https://supercopper.com/,Super Copper Corp.,CUPR,CSE,supercopper.com,17
https://www.supernovametals.com,Supernova Metals Corp.,SUPR,CSE,supernovametals.com,0
https://www.ticfco.com,Talent Infinity Resource Developments Inc.,TICO,CSE,ticfco.com,40
https://www.talmoradiamond.com,Talmora Diamond Inc.,TAI,CSE,talmoradiamond.com,1
https://tanaresources.ca,Tana Resources Corp.,TANA,CSE,tanaresources.ca,15
https://www.tantalexlithium.com,Tantalex Lithium Resources Corporation,TTX,CSE,tantalexlithium.com,0
https://tarachigold.com,Tarachi Gold Corp.,TRG,CSE,tarachigold.com,24
https://targaexploration.com,Targa Exploration Corp.,TEX,CSE,targaexploration.com,65
https://www.tartisannickel.com,Tartisan Nickel Corp.,TN,CSE,tartisannickel.com,0
https://taurusgold.ca,Taurus Gold Corp.,TAUR,CSE,taurusgold.ca,43
https://teakominerals.com,Teako Minerals Corp.,TMIN,CSE,teakominerals.com,25
https://temasresources.com,Temas Resources Corp.,TMAS,CSE,temasresources.com,69
https://terrabresources.com,Terra Balcanica Resources Corp.,TERA,CSE,terrabresources.com,99
https://www.tcec.energy,Terra Clean Energy Corp.,TCEC,CSE,tcec.energy,69
https://tocvan.com,Tocvan Ventures Corp.,TOC,CSE,tocvan.com,227
,Torrent Gold Inc.,TGLD,CSE,,0
https://tractionuranium.com/,Traction Uranium Corp.,TRAC,CSE,tractionuranium.com,145
https://www.mlkgold.com,Triple One Metals Inc.,TONE,CSE,mlkgold.com,0
https://www.trojangold.com,Trojan Gold Inc.,TGII,CSE,trojangold.com,1
https://www.troyminerals.com,Troy Minerals Inc.,TROY,CSE,troyminerals.com,0
https://www.ubiqueminerals.com,Ubique Minerals Limited,UBQ,CSE,ubiqueminerals.com,106
https://unitedlithium.com,United Lithium Corp.,ULTH,CSE,unitedlithium.com,105
https://www.uranoenergy.com,Urano Energy Corp. (formerly was CTOC/C2C Metals Corp. until 2024-11-01),UE,CSE,uranoenergy.com,0
https://uscmcorp.com,US Critical Metals Corp.,USCM,CSE,uscmcorp.com,40
https://recharge-resources.com,Vanguard Mining Corp. (formerly was RR/Recharge Resources Ltd. until 2025-03-06),UUU,CSE,recharge-resources.com,1
https://viridianmetals.com,Viridian Metals Corp.,VRDN,CSE,viridianmetals.com,14
https://vitalbatterymetals.com,Vital Battery Metals Inc.,VBAM,CSE,vitalbatterymetals.com,110
https://volatuscapitalcorp.com,Volatus Capital Corp.,VC,CSE,volatuscapitalcorp.com,0
https://www.voltametals.ca,Volta Metals Ltd.,VLTA,CSE,voltametals.ca,0
https://voltagemetals.com,Voltage Metals Corp.,VOLT,CSE,voltagemetals.com,61
https://vortexenergycorp.com,Vortex Energy Corp.,VRTX,CSE,vortexenergycorp.com,150
https://voyageurexplorers.com,Voyageur Mineral Explorers Corp.,VOY,CSE,voyageurexplorers.com,186
https://www.warabagold.com,Waraba Gold Limited,WBGD,CSE,warabagold.com,0
https://wedgemountresources.com,Wedgemount Resources Corp,WDGY,CSE,wedgemountresources.com,29
https://www.westminingcorp.ca,West Mining Corp.,WEST,CSE,westminingcorp.ca,93
https://westernstarresources.com,Western Star Resources Inc.,WSR,CSE,westernstarresources.com,1
https://western-uranium.com,Western Uranium & Vanadium Corp.,WUC,CSE,western-uranium.com,37
https://www.westmountminerals.com,Westmount Minerals Corp,WMC,CSE,westmountminerals.com,1
https://westwardgold.com,Westward Gold Inc.,WG,CSE,westwardgold.com,124
https://xciteresources.com,Xcite Resources Inc.,XRI,CSE,xciteresources.com,18
https://yorkharbourmetals.com,York Harbour Metals Inc.,YORK,CSE,yorkharbourmetals.com,389
https://yukonmetals.com,Yukon Metals Corp.,YMC,CSE,yukonmetals.com,31
https://www.zeusminingcorp.com,Zeus North America Mining Corp.,ZEUS,CSE,zeusminingcorp.com,15
https://www.agnicoeagle.com,Agnico Eagle Mines Limited,AEM,TSX,agnicoeagle.com,4062
https://www.alamosgold.com,Alamos Gold Inc.,AGI,TSX,alamosgold.com,46
https://alliedgold.com,Allied Gold Corporation,AAUC,TSX,alliedgold.com,156
https://www.almadenminerals.com,Almaden Minerals Ltd.,AMM,TSX,almadenminerals.com,31
https://almonty.com,Almonty Industries Inc.,AII,TSX,almonty.com,254
https://www.altacopper.com,Alta Copper Corp.,ATCU,TSX,altacopper.com,0
https://altiusminerals.com,Altius Minerals Corporation,ALS,TSX,altiusminerals.com,147
https://www.americas-gold.com,Americas Gold and Silver Corporation,USA,TSX,americas-gold.com,0
https://www.amerigoresources.com,Amerigo Resources Ltd.,ARG,TSX,amerigoresources.com,151
https://www.andeanpm.com,Andean Precious Metals Corp.,APM,TSX,andeanpm.com,0
https://www.aris-mining.com,Aris Mining Corporation,ARIS,TSX,aris-mining.com,0
https://www.arizonametalscorp.com,Arizona Metals Corp.,AMC,TSX,arizonametalscorp.com,70
https://arizonasonoran.com,Arizona Sonoran Copper Company Inc.,ASCU,TSX,arizonasonoran.com,173
https://www.ascendantresources.com,Ascendant Resources Inc.,ASND,TSX,ascendantresources.com,53
https://ascotgold.com,Ascot Resources Ltd.,AOT,TSX,ascotgold.com,307
https://www.augustagold.com,Augusta Gold Corp.,G,TSX,augustagold.com,57
https://www.auraminerals.com,Aura Minerals Inc.,ORA,TSX,auraminerals.com,97
https://www.avalonadvancedmaterials.com,Avalon Advanced Materials Inc.,AVL,TSX,avalonadvancedmaterials.com,0
https://www.avino.com,Avino Silver & Gold Mines Ltd.,ASM,TSX,avino.com,0
https://ayagoldsilver.com,Aya Gold & Silver Inc.,AYA,TSX,ayagoldsilver.com,403
https://www.b2gold.com,B2Gold Corp.,BTO,TSX,b2gold.com,81
https://www.barrick.com,Barrick Gold Corporation,ABX,TSX,barrick.com,154
https://www.belosun.com,Belo Sun Mining Corp.,BSX,TSX,belosun.com,73
https://blackiron.com,Black Iron Inc.,BKI,TSX,blackiron.com,94
https://calibremining.com,Calibre Mining Corp.,CXB,TSX,calibremining.com,67
https://www.cameco.com,Cameco Corporation,CCO,TSX,cameco.com,2362
https://www.canagoldresources.com,Canagold Resources Ltd.,CCM,TSX,canagoldresources.com,0
https://capstonecopper.com,Capstone Copper Corp.,CS,TSX,capstonecopper.com,566
https://www.centerragold.com,Centerra Gold Inc.,CG,TSX,centerragold.com,96
https://centuryglobal.ca,Century Global Commodities Corporation,CNT,TSX,centuryglobal.ca,86
https://www.championiron.com,Champion Iron Limited,CIA,TSX,championiron.com,124
https://www.chinagoldintl.com,China Gold International Resources Corp. Ltd.,CGG,TSX,chinagoldintl.com,289
https://www.collectivemining.com,Collective Mining Ltd.,CNL,TSX,collectivemining.com,0
https://coppernicometals.com/,Coppernico Metals Inc.,COPR,TSX,coppernicometals.com,104
https://denisonmines.com,Denison Mines Corp.,DML,TSX,denisonmines.com,454
https://discoverysilver.com,Discovery Silver Corp.,DSV,TSX,discoverysilver.com,475
https://dundeeprecious.com,Dundee Precious Metals Inc.,DPM,TSX,dundeeprecious.com,1357
https://www.dynacor.com,Dynacor Group Inc.,DNG,TSX,dynacor.com,1205
https://www.eastplats.com,Eastern Platinum Limited,ELR,TSX,eastplats.com,245
https://www.ecora-resources.com,Ecora Resources plc,ECOR,TSX,ecora-resources.com,101
https://www.eldoradogold.com,Eldorado Gold Corporation,ELD,TSX,eldoradogold.com,674
https://elororesources.com,Eloro Resources Ltd.,ELO,TSX,elororesources.com,227
https://www.endeavourmining.com,Endeavour Mining plc,EDV,TSX,endeavourmining.com,377
https://www.edrsilver.com,Endeavour Silver Corp.,EDR,TSX,edrsilver.com,0
https://www.energyfuels.com,Energy Fuels Inc.,EFR,TSX,energyfuels.com,19
https://entreeresourcesltd.com,Entree Resources Ltd.,ETG,TSX,entreeresourcesltd.com,672
https://www.equinoxgold.com,Equinox Gold Corp.,EQX,TSX,equinoxgold.com,384
https://www.erdene.com,Erdene Resource Development Corporation,ERD,TSX,erdene.com,0
https://erocopper.com,Ero Copper Corp.,ERO,TSX,erocopper.com,182
https://www.eurosunmining.com,Euro Sun Mining Inc.,ESM,TSX,eurosunmining.com,30
https://excellonresources.com,Excellon Resources Inc.,EXN,TSX,excellonresources.com,659
https://www.faradaycopper.com,Faraday Copper Corp.,FDY,TSX,faradaycopper.com,0
https://www.fireflymetals.com.au,FireFly Metals Ltd.,FFM,TSX,fireflymetals.com.au,0
https://www.firstmajestic.com,First Majestic Silver Corp.,AG,TSX,firstmajestic.com,426
https://www.firstmininggold.com,First Mining Gold Corp.,FF,TSX,firstmininggold.com,277
https://www.first-quantum.com,First Quantum Minerals Ltd.,FM,TSX,first-quantum.com,247
https://foranmining.com,Foran Mining Corporation,FOM,TSX,foranmining.com,17
https://www.forsysmetals.com,Forsys Metals Corp.,FSY,TSX,forsysmetals.com,22
https://www.fortunamining.com,Fortuna Mining Corp.,FVI,TSX,fortunamining.com,0
https://www.fortuneminerals.com,Fortune Minerals Limited,FT,TSX,fortuneminerals.com,379
https://www.franco-nevada.com,Franco-Nevada Corporation,FNV,TSX,franco-nevada.com,64
https://freegoldventures.com,Freegold Ventures Limited,FVL,TSX,freegoldventures.com,169
https://www.furygoldmines.com,Fury Gold Mines Limited,FURY,TSX,furygoldmines.com,0
https://www.gmin.gold,G Mining Ventures Corp.,GMIN,TSX,gmin.gold,0
https://g2goldfields.com,G2 Goldfields Inc.,GTWO,TSX,g2goldfields.com,17
https://www.galianogold.com,Galiano Gold Inc.,GAU,TSX,galianogold.com,9
https://www.genmining.com,Generation Mining Limited,GENM,TSX,genmining.com,0
https://www.globalatomiccorp.com,Global Atomic Corporation,GLO,TSX,globalatomiccorp.com,12
https://www.globexmining.com,Globex Mining Enterprises Inc.,GMX,TSX,globexmining.com,0
https://gogoldresources.com,GoGold Resources Inc.,GGD,TSX,gogoldresources.com,89
https://www.gold-mountain.ca,Gold Mountain Mining Corp.,GMTN,TSX,gold-mountain.ca,0
https://www.goldspringsresource.com,Gold Springs Resource Corp.,GRC,TSX,goldspringsresource.com,0
https://www.goldenminerals.com,Golden Minerals Company,AUMN,TSX,goldenminerals.com,470
https://www.goldmining.com,GoldMining Inc.,GOLD,TSX,goldmining.com,447
https://www.gunnisoncopper.com,Gunnison Copper Corp.,GCU,TSX,gunnisoncopper.com,388
https://www.hudbayminerals.com,HudBay Minerals Inc.,HBM,TSX,hudbayminerals.com,33
https://www.i80gold.com,i-80 Gold Corp.,IAU,TSX,i80gold.com,194
https://www.iamgold.com,IAMGold Corporation,IMG,TSX,iamgold.com,412
https://www.imperialmetals.com,Imperial Metals Corporation,III,TSX,imperialmetals.com,0
https://www.ithmines.com,International Tower Hill Mines Ltd.,ITH,TSX,ithmines.com,62
https://www.isoenergy.ca,IsoEnergy Ltd.,ISO,TSX,isoenergy.ca,630
https://ivanhoeelectric.com,Ivanhoe Electric Inc.,IE,TSX,ivanhoeelectric.com,125
https://ivanhoemines.com,Ivanhoe Mines Ltd.,IVN,TSX,ivanhoemines.com,493
https://www.jaguarmining.com,Jaguar Mining Inc.,JAG,TSX,jaguarmining.com,46
https://www.k92mining.com,K92 Mining Inc.,KNT,TSX,k92mining.com,332
https://karnalyte.com,Karnalyte Resources Inc.,KRN,TSX,karnalyte.com,3253
https://www.kinross.com,Kinross Gold Corporation,K,TSX,kinross.com,86
https://labradorironore.com,Labrador Iron Ore Royalty Corporation,LIF,TSX,labradorironore.com,340
https://laramide.com,Laramide Resources Ltd.,LAM,TSX,laramide.com,188
https://www.largoinc.com,Largo Inc.,LGO,TSX,largoinc.com,33
https://www.libertygold.ca,Liberty Gold Corp.,LGD,TSX,libertygold.ca,432
https://www.lithiumamericas.com,Lithium Americas Corp.,LAC,TSX,lithiumamericas.com,16
https://www.lithium-argentina.com,Lithium Argentina AG,LAR,TSX,lithium-argentina.com,12
https://www.lithiumroyaltycorp.com,Lithium Royalty Corp.,LIRC,TSX,lithiumroyaltycorp.com,37
https://www.loncor.com,Loncor Gold Inc.,LN,TSX,loncor.com,229
https://lucaradiamond.com,Lucara Diamond Corp.,LUC,TSX,lucaradiamond.com,590
https://www.lundingold.com,Lundin Gold Inc.,LUG,TSX,lundingold.com,0
https://www.lundinmining.com,Lundin Mining Corporation,LUN,TSX,lundinmining.com,0
https://www.magsilver.com,MAG Silver Corp.,MAG,TSX,magsilver.com,0
https://mandalayresources.com,Mandalay Resources Corporation,MND,TSX,mandalayresources.com,142
https://marimaca.com,Marimaca Copper Corp.,MARI,TSX,marimaca.com,537
https://www.mcewenmining.com,McEwen Mining Inc.,MUX,TSX,mcewenmining.com,82
https://megauranium.com,Mega Uranium Ltd.,MGA,TSX,megauranium.com,16
https://meridianmining.co,Meridian Mining UK Societas,MNO,TSX,meridianmining.co,16
https://www.mincosilver.com,Minco Silver Corporation,MSV,TSX,mincosilver.com,0
https://mineros.com.co,Mineros S.A.,MSA,TSX,mineros.com.co,172
https://www.mountainprovince.com,Mountain Province Diamonds Inc.,MPVD,TSX,mountainprovince.com,998
https://www.newgold.com,New Gold Inc.,NGD,TSX,newgold.com,13
https://www.newpacificmetals.com,New Pacific Metals Corp.,NUAG,TSX,newpacificmetals.com,20186
https://www.newmont.com,Newmont Corporation,NGT,TSX,newmont.com,112
https://www.nexgenenergy.ca,NexGen Energy Ltd.,NXE,TSX,nexgenenergy.ca,41
https://www.nextsourcematerials.com,NextSource Materials Inc.,NEXT,TSX,nextsourcematerials.com,254
https://ngexminerals.com,NGEx Minerals Ltd.,NGEX,TSX,ngexminerals.com,1221
https://www.northcliffresources.com,Northcliff Resources Ltd.,NCF,TSX,northcliffresources.com,125
https://www.northerndynastyminerals.com,Northern Dynasty Minerals Ltd.,NDM,TSX,northerndynastyminerals.com,0
https://nmg.com,Nouveau Monde Graphite Inc.,NOU,TSX,nmg.com,410
https://www.novagold.com,Novagold Resources Inc.,NG,TSX,novagold.com,0
https://www.novoresources.com,Novo Resources Corp.,NVO,TSX,novoresources.com,0
https://www.nutrien.com,Nutrien Ltd.,NTR,TSX,nutrien.com,0
https://oceanagold.com,OceanaGold Corporation,OGC,TSX,oceanagold.com,0
https://www.orezone.com,Orezone Gold Corporation,ORE,TSX,orezone.com,0
https://www.orlamining.com,Orla Mining Ltd.,OLA,TSX,orlamining.com,0
https://www.orvana.com,Orvana Minerals Corp.,ORV,TSX,orvana.com,0
https://www.osiskogr.com,Osisko Gold Royalties Ltd.,OR,TSX,osiskogr.com,0
https://www.paladinenergy.com.au,Paladin Energy Ltd.,PDN,TSX,paladinenergy.com.au,0
https://www.panamericansilver.com,Pan American Silver Corp.,PAAS,TSX,panamericansilver.com,0
https://patriotbatterymetals.com,Patriot Battery Metals Inc.,PMET,TSX,patriotbatterymetals.com,0
https://perpetuaresources.com,Perpetua Resources Corp.,PPTA,TSX,perpetuaresources.com,0
https://www.perseusmining.com,Perseus Mining Limited,PRU,TSX,perseusmining.com,0
https://www.platinumgroupmetals.net,Platinum Group Metals Ltd.,PTM,TSX,platinumgroupmetals.net,0
https://www.primeminingcorp.ca,Prime Mining Corp.,PRYM,TSX,primeminingcorp.ca,0
https://probegold.com,Probe Gold Inc.,PRB,TSX,probegold.com,0
https://www.rtgmining.com,RTG Mining Inc.,RTG,TSX,rtgmining.com,0
https://rupertresources.com,Rupert Resources Ltd.,RUP,TSX,rupertresources.com,0
https://www.sabre.gold/,Sabre Gold Mines Corp.,SGLD,TSX,sabre.gold,0
https://www.sandstormgold.com,Sandstorm Gold Ltd.,SSL,TSX,sandstormgold.com,0
https://scandiummining.com/,Scandium International Mining Corp.,SCY,TSX,scandiummining.com,0
https://www.seabridgegold.com,Seabridge Gold Inc.,SEA,TSX,seabridgegold.com,0
https://www.serabigold.com,Serabi Gold plc,SBI,TSX,serabigold.com,0
https://www.sherritt.com,Sherritt International Corporation,S,TSX,sherritt.com,0
https://www.sierrametals.com,Sierra Metals Inc.,SMT,TSX,sierrametals.com,0
https://silverbearresources.com/,Silver Bear Resources plc,SBR,TSX,silverbearresources.com,0
https://silverbullresources.com,"Silver Bull Resources, Inc.",SVB,TSX,silverbullresources.com,0
https://silverelef.com,Silver Elephant Mining Corp.,ELEF,TSX,silverelef.com,0
https://silvercorpmetals.com,Silvercorp Metals Inc.,SVM,TSX,silvercorpmetals.com,0
https://silvercrestmetals.com/news/,SilverCrest Metals Inc.,SIL,TSX,silvercrestmetals.com,0
https://skeenagoldsilver.com,Skeena Resources Limited,SKE,TSX,skeenagoldsilver.com,0
https://www.solarisresources.com,Solaris Resources Inc.,SLS,TSX,solarisresources.com,0
https://www.solgold.com.au,SolGold plc,SOLG,TSX,solgold.com.au,0
https://www.solitarioxr.com,Solitario Resources Corp.,SLR,TSX,solitarioxr.com,0
https://www.ssrmining.com,SSR Mining Inc.,SSRM,TSX,ssrmining.com,0
https://www.sagcmining.com,St. Augustine Gold and Copper Limited,SAU,TSX,sagcmining.com,0
https://www.stardiamondcorp.com,Star Diamond Corporation,DIAM,TSX,stardiamondcorp.com,0
https://www.starcore.com,Starcore International Mines Ltd.,SAM,TSX,starcore.com,0
https://steppegold.com,Steppe Gold Ltd.,STGO,TSX,steppegold.com,0
https://stllrgold.com,STLLR Gold Inc.,STLR,TSX,stllrgold.com,0
https://www.sulliden.com,Sulliden Mining Capital Inc.,SMC,TSX,sulliden.com,0
https://taliskerresources.com,Talisker Resources Ltd.,TSK,TSX,taliskerresources.com,0
https://talonmetals.com,Talon Metals Corp.,TLO,TSX,talonmetals.com,0
https://www.tasekomines.com,Taseko Mines Limited,TKO,TSX,tasekomines.com,0
https://www.teck.com/,Teck Resources Limited,TECK,TSX,teck.com,0
https://titanminingcorp.com,Titan Mining Corporation,TI,TSX,titanminingcorp.com,0
https://torexgold.com,Torex Gold Resources Inc.,TXG,TSX,torexgold.com,0
https://www.trilogymetals.com,Trilogy Metals Inc.,TMQ,TSX,trilogymetals.com,0
https://www.tripleflagpm.com,Triple Flag Precious Metals Corp.,TFPM,TSX,tripleflagpm.com,0
https://troilusgold.com,Troilus Gold Corp.,TLG,TSX,troilusgold.com,0
https://www.trxgold.com,TRX Gold Corporation,TRX,TSX,trxgold.com,0
https://www.uraniumroyalty.com,Uranium Royalty Corp.,URC,TSX,uraniumroyalty.com,0
https://www.ur-energy.com,Ur-Energy Inc.,URE,TSX,ur-energy.com,0
https://verde.ag,Verde Agritech Ltd,NPK,TSX,verde.ag,0
https://www.vistagold.com,Vista Gold Corp.,VGZ,TSX,vistagold.com,0
https://vizslasilvercorp.ca,Vizsla Silver Corp.,VZLA,TSX,vizslasilvercorp.ca,0
https://www.voxroyalty.com,Vox Royalty Corp.,VOXR,TSX,voxroyalty.com,0
https://wallbridgemining.com,Wallbridge Mining Company Limited,WM,TSX,wallbridgemining.com,0
https://www.wesdome.com,Wesdome Gold Mines Ltd.,WDO,TSX,wesdome.com,0
https://www.westerncopperandgold.com,Western Copper and Gold Corporation,WRN,TSX,westerncopperandgold.com,0
https://www.westernresources.com,Western Resources Corp.,WRX,TSX,westernresources.com,0
https://www.westgold.com.au,Westgold Resources Limited,WGX,TSX,westgold.com.au,0
https://www.wheatonpm.com,Wheaton Precious Metals Corp.,WPM,TSX,wheatonpm.com,0
https://www.xanadumines.com,Xanadu Mines Ltd.,XAM,TSX,xanadumines.com,0
https://www.xtragold.com,Xtra-Gold Resources Corp.,XTG,TSX,xtragold.com,0
https://www.yorbeauresources.com,Yorbeau Resources Inc.,YRB,TSX,yorbeauresources.com,0
https://www.1844resources.com,1844 Resources Inc.,EFF,TSXV,1844resources.com,0
https://www.1911gold.com,1911 Gold Corporation,AUMB,TSXV,1911gold.com,0
https://www.aisresources.com,A.I.S. Resources Limited,AIS,TSXV,aisresources.com,0
https://www.amemining.com,Abacus Mining & Exploration Corporation,AME,TSXV,amemining.com,0
https://www.abasca.ca,Abasca Resources Inc.,ABA,TSXV,abasca.ca,0
https://www.abcourt.ca/en/,Abcourt Mines Inc.,ABI,TSXV,abcourt.ca,0
https://abenminerals.com,Aben Minerals Ltd.,ABM,TSXV,abenminerals.com,0
https://www.abrasilver.com/,AbraSilver Resource Corp.,ABRA,TSXV,abrasilver.com,0
https://acdcbatterymetals.com/,AC/DC Battery Metals Inc.,ACDC,TSXV,acdcbatterymetals.com,0
https://www.adamera.com,Adamera Minerals Corp.,ADZ,TSXV,adamera.com,0
https://www.adexmining.com,Adex Mining Inc.,ADE,TSXV,adexmining.com,0
https://adytonresources.com,Adyton Resources Corporation,ADY,TSXV,adytonresources.com,0
https://aeroenergy.ca,Aero Energy Limited,AERO,TSXV,aeroenergy.ca,0
https://www.afrnuventure.com,AFR NuVenture Resources Inc.,AFR,TSXV,afrnuventure.com,0
https://aftermathsilver.com,Aftermath Silver Ltd.,AAG,TSXV,aftermathsilver.com,0
https://akwaaba-mining.com,Akwaaba Mining Ltd.,AML,TSXV,akwaaba-mining.com,0
https://alaskaenergymetals.com,Alaska Energy Metals Corporation,AEMC,TSXV,alaskaenergymetals.com,0
https://aldebaranresources.com,Aldebaran Resources Inc.,ALDE,TSXV,aldebaranresources.com,0
https://allegiantgold.com,Allegiant Gold Ltd.,AUAU,TSXV,allegiantgold.com,0
https://www.alliancemining.com,Alliance Mining Corp.,ALM,TSXV,alliancemining.com,0
https://www.almadexminerals.com,Almadex Minerals Ltd.,DEX,TSXV,almadexminerals.com,0
https://www.aloromining.com,Aloro Mining Corp.,AORO,TSXV,aloromining.com,0
https://www.alpha-exploration.com,Alpha Exploration Ltd.,ALEX,TSXV,alpha-exploration.com,0
https://www.alphaminresources.com,Alphamin Resources Corp.,AFM,TSXV,alphaminresources.com,0
https://www.altairesources.com,Altai Resources Inc.,ATI,TSXV,altairesources.com,0
https://altair.com/,Altair Resources Inc.,AVX,TSXV,altair.com,0
https://www.altamiragold.com,Altamira Gold Corp.,ALTA,TSXV,altamiragold.com,0
https://apnmetals.com,Altiplano Metals Inc.,APN,TSXV,apnmetals.com,0
https://www.alturasminerals.com,Alturas Minerals Corp.,ALT,TSXV,alturasminerals.com,0
https://amarcresources.com,Amarc Resources Ltd.,AHR,TSXV,amarcresources.com,0
https://www.amaroqminerals.com,Amaroq Minerals Ltd.,AMRQ,TSXV,amaroqminerals.com,0
https://www.americancreek.com,American Creek Resources Ltd.,AMK,TSXV,americancreek.com,0
https://americaneaglegold.ca,American Eagle Gold Corp.,AE,TSXV,americaneaglegold.ca,0
https://americanlithiumcorp.com,American Lithium Corp.,LI,TSXV,americanlithiumcorp.com,0
https://www.amexexploration.com,Amex Exploration Inc.,AMX,TSXV,amexexploration.com,0
https://anfieldenergy.com,Anfield Energy Inc.,AEC,TSXV,anfieldenergy.com,0
https://www.angelwingmetals.com,Angel Wing Metals Inc.,AWM,TSXV,angelwingmetals.com,0
https://www.angkorresources.com,Angkor Resources Corp.,ANK,TSXV,angkorresources.com,0
https://www.angusgold.com,Angus Gold Inc.,GUS,TSXV,angusgold.com,0
https://www.anortechinc.com,Anortech Inc.,ANOR,TSXV,anortechinc.com,0
https://www.antlergold.com,Antler Gold Inc.,ANTL,TSXV,antlergold.com,0
https://www.apxresources.com,Apex Resources Inc.,APX,TSXV,apxresources.com,0
https://www.apogeemineralsltd.com,Apogee Minerals Ltd.,APMI,TSXV,apogeemineralsltd.com,0
https://apollosilver.com,Apollo Silver Corp.,APGO,TSXV,apollosilver.com,0
https://appliedgraphite.com,Applied Graphite Technologies Corporation,AGT,TSXV,appliedgraphite.com,0
https://aranjinresources.com,Aranjin Resources Ltd.,ARJN,TSXV,aranjinresources.com,0
https://arbormetalscorp.com,Arbor Metals Corp.,ABR,TSXV,arbormetalscorp.com,0
,Archon Minerals Limited,ACS,TSXV,,0
https://www.arcticstar.ca,Arctic Star Exploration Corp.,ADD,TSXV,arcticstar.ca,0
https://arcwestexploration.com,ArcWest Exploration Inc.,AWX,TSXV,arcwestexploration.com,0
https://argentasilver.com,Argenta Silver Corp.,AGAG,TSXV,argentasilver.com,0
https://argentinalithium.com,Argentina Lithium & Energy Corp.,LIT,TSXV,argentinalithium.com,0
https://www.argentumsilvercorp.com,Argentum Silver Corp.,ASL,TSXV,argentumsilvercorp.com,0
https://www.arianne-inc.com,Arianne Phosphate Inc.,DAN,TSXV,arianne-inc.com,0
https://www.arizonagoldsilver.com,Arizona Gold & Silver Inc.,AZS,TSXV,arizonagoldsilver.com,0
https://www.arrasminerals.com,Arras Minerals Corp.,ARK,TSXV,arrasminerals.com,0
https://www.artemisgoldinc.com,Artemis Gold Inc.,ARTG,TSXV,artemisgoldinc.com,0
https://aryaresourcesltd.com,Arya Resources Ltd.,RBZ,TSXV,aryaresourcesltd.com,0
https://asiabasemetals.com,AsiaBaseMetals Inc.,ABZ,TSXV,asiabasemetals.com,0
https://astonbayholdings.com,Aston Bay Holdings Ltd.,BAY,TSXV,astonbayholdings.com,0
https://www.astra-exploration.com,Astra Exploration Inc.,ASTR,TSXV,astra-exploration.com,0
https://www.atexresources.com,ATEX Resources Inc.,ATX,TSXV,atexresources.com,0
https://www.athaenergy.com,Atha Energy Corp.,SASK,TSXV,athaenergy.com,0
https://www.aticomining.com,Atico Mining Corporation,ATY,TSXV,aticomining.com,0
https://atlassalt.com,Atlas Salt Inc.,SALT,TSXV,atlassalt.com,0
https://www.atomicminerals.ca,Atomic Minerals Corporation,ATOM,TSXV,atomicminerals.ca,0
https://www.atonresources.com,Aton Resources Inc.,AAN,TSXV,atonresources.com,0
https://www.augoldcorp.com,AU Gold Corp.,AUGC,TSXV,augoldcorp.com,0
https://aumegametals.com,AuMega Metals Ltd,AUM,TSXV,aumegametals.com,0
https://www.auqgold.com,AuQ Gold Mining Inc.,AUQ,TSXV,auqgold.com,0
